LeadID,VehicleSoldProbability
11275211,0.1347
11284401,0.1347
11222068,0.1347
10955692,0.1347
11267965,0.1347
11192626,0.1347
10922351,0.1347
11157371,0.1347
11159236,0.1346
10963825,0.1346
11482158,0.1346
11293194,0.1346
10835803,0.1346
10835227,0.1346
10810045,0.1346
10989185,0.1346
11449225,0.1346
11223613,0.1346
11180605,0.1346
11267362,0.1346
11331433,0.1346
11042235,0.1346
11296811,0.1346
11326104,0.1346
10842407,0.1346
11325400,0.1345
11490172,0.1345
11370888,0.1345
10901183,0.1345
11139589,0.1345
10830423,0.1345
11170883,0.1345
10949191,0.1345
10986423,0.1345
10878550,0.1345
10992357,0.1345
10921200,0.1345
10919749,0.1345
11105032,0.1345
10990965,0.1345
10908840,0.1345
11441080,0.1345
11506471,0.1344
10881672,0.1344
11036720,0.1344
11015096,0.1344
10982231,0.1344
11319444,0.1344
10801454,0.1344
10915668,0.1344
10995374,0.1344
10986284,0.1344
10818519,0.1344
11041160,0.1344
11509410,0.1344
11129472,0.1344
11295753,0.1344
11019599,0.1344
11249605,0.1344
11039561,0.1343
10951184,0.1343
11310452,0.1343
11179878,0.1343
10858949,0.1343
11174318,0.1343
10949883,0.1343
10905343,0.1343
11194074,0.1343
11175647,0.1343
11266189,0.1343
11101723,0.1343
10942271,0.1343
11063603,0.1343
10986348,0.1343
10942675,0.1343
11239154,0.1343
11504517,0.1343
11000261,0.1343
10981359,0.1343
10910835,0.1343
11469579,0.1343
11225339,0.1343
10870072,0.1343
11189603,0.1343
10980203,0.1342
10889781,0.1342
10937013,0.1342
11446326,0.1342
10890531,0.1342
10905598,0.1342
11130100,0.1342
10861776,0.1342
11437463,0.1342
11312497,0.1342
10931645,0.1342
11330521,0.1342
10943940,0.1342
11308644,0.1342
10886049,0.1342
10850918,0.1342
11047643,0.1342
11259433,0.1342
10980791,0.1342
10980710,0.1342
11402988,0.1342
11308236,0.1342
11199149,0.1342
10873153,0.1341
11269516,0.1341
10887414,0.1341
10835783,0.1341
10967702,0.1341
10835730,0.1341
11265309,0.1341
11284754,0.1341
10959898,0.1341
11368428,0.1341
11303129,0.1341
11230038,0.1341
11100138,0.1341
10827668,0.1341
11461741,0.1341
11348847,0.1341
11044589,0.1341
11368430,0.1341
11334226,0.1341
11446483,0.1341
11390764,0.1341
10929692,0.1341
11048806,0.1341
10958948,0.1341
10918639,0.1341
10863456,0.134
11023523,0.134
11380958,0.134
11491307,0.134
11035989,0.134
10926797,0.134
11499386,0.134
10795904,0.134
10802349,0.134
10798995,0.134
11505467,0.134
11184913,0.134
11023009,0.134
11213978,0.134
11345693,0.134
11191764,0.134
11425256,0.134
10918780,0.134
11078359,0.134
11230284,0.134
11199580,0.134
11189552,0.134
11382434,0.134
11422526,0.134
11207478,0.134
11027006,0.1339
11428619,0.1339
11177301,0.1339
11122274,0.1339
11057187,0.1339
11446511,0.1339
10939649,0.1339
11381641,0.1339
10959010,0.1339
10811859,0.1339
11093511,0.1339
11441188,0.1339
10815435,0.1339
11372908,0.1339
10978301,0.1338
11163435,0.1338
10954568,0.1338
11226227,0.1338
11375046,0.1338
11449247,0.1338
10897830,0.1338
11059147,0.1338
10919560,0.1338
11050514,0.1338
11489365,0.1338
10875411,0.1338
11284398,0.1338
11105074,0.1338
10962969,0.1338
10958021,0.1338
10800791,0.1338
10986745,0.1338
10889378,0.1338
10876575,0.1338
11172013,0.1338
11191311,0.1338
11403699,0.1338
11233394,0.1338
11051750,0.1337
11345367,0.1337
10956465,0.1337
10974133,0.1337
10969069,0.1337
10881091,0.1337
10863689,0.1337
11173057,0.1337
11459769,0.1337
11035411,0.1337
10917569,0.1337
10858077,0.1337
10937085,0.1337
11026295,0.1337
11154773,0.1337
11044602,0.1337
10882127,0.1337
11204335,0.1337
11241990,0.1336
11212818,0.1336
11305993,0.1336
11241935,0.1336
11280570,0.1336
10951713,0.1336
11037569,0.1336
10954273,0.1336
11068458,0.1336
11325461,0.1336
11295768,0.1336
11439372,0.1336
10830756,0.1336
11038593,0.1336
11252347,0.1336
11401522,0.1336
10970701,0.1336
11030696,0.1336
11027341,0.1336
10993162,0.1336
10815758,0.1336
11201643,0.1336
11447444,0.1336
10883418,0.1336
11152683,0.1335
10880840,0.1335
11158266,0.1335
10989825,0.1335
10989649,0.1335
11459816,0.1335
11091969,0.1335
11289497,0.1335
10904014,0.1335
10880672,0.1335
11275317,0.1335
10862435,0.1335
11340756,0.1335
11376034,0.1335
11265080,0.1335
10997184,0.1335
10974144,0.1335
10980590,0.1335
11010046,0.1334
10832049,0.1334
11274709,0.1334
11187106,0.1334
10941387,0.1334
11209765,0.1334
10964831,0.1334
10859050,0.1334
11447438,0.1334
11276823,0.1334
11040586,0.1334
11179107,0.1333
11340923,0.1333
10996460,0.1333
11077026,0.1333
11236813,0.1333
11195055,0.1333
11373493,0.1333
11257653,0.1333
11231288,0.1333
10798376,0.1333
10997071,0.1333
11420947,0.1333
11489685,0.1333
11387072,0.1333
10804150,0.1333
10831896,0.1333
11257564,0.1333
11379456,0.1333
10817713,0.1332
11155489,0.1332
11434925,0.1332
11042670,0.1332
11217334,0.1332
10831897,0.1332
11441043,0.1332
10991670,0.1332
11325526,0.1332
11210511,0.1332
10992337,0.1332
11213917,0.1332
10956865,0.1332
11439559,0.1332
10824467,0.1332
10991931,0.1332
11409283,0.1332
10843413,0.1332
11393984,0.1332
11014452,0.1332
11265627,0.1332
10864334,0.1331
10998069,0.1331
11176837,0.1331
11181963,0.1331
11148129,0.1331
11015521,0.1331
11365583,0.1331
11007861,0.1331
11265045,0.1331
11296642,0.1331
10865405,0.1331
11316882,0.1331
11222556,0.1331
11307140,0.1331
11046091,0.1331
11062665,0.1331
11047213,0.133
10911776,0.133
10806020,0.133
11433756,0.133
11508217,0.133
11150051,0.133
10975320,0.133
11235380,0.133
11285258,0.133
11029023,0.133
11365559,0.133
10943658,0.133
11116931,0.133
10907138,0.133
11237564,0.133
11461208,0.133
11405914,0.1329
11261658,0.1329
11209010,0.1329
11290633,0.1329
10958134,0.1329
11263936,0.1329
10987730,0.1329
10948161,0.1329
10796254,0.1329
10963286,0.1329
10829892,0.1329
10906884,0.1329
10809867,0.1329
11190734,0.1329
11221446,0.1329
10974659,0.1328
11505970,0.1328
11189222,0.1328
10853138,0.1328
10992555,0.1328
10855441,0.1328
11233796,0.1328
11008527,0.1328
11059927,0.1328
11186450,0.1328
11101528,0.1328
11042037,0.1328
11146814,0.1328
11060612,0.1328
10800531,0.1328
11017632,0.1328
11507504,0.1328
10973326,0.1328
10798451,0.1328
11178487,0.1328
11496058,0.1328
11440012,0.1328
10929096,0.1328
10930541,0.1328
11195800,0.1328
10822129,0.1328
11045011,0.1328
11389544,0.1328
11273322,0.1328
10804642,0.1327
11438010,0.1327
11414411,0.1327
11431540,0.1327
11207562,0.1327
11232012,0.1327
10826196,0.1327
11418215,0.1327
11067381,0.1327
11491844,0.1327
11000164,0.1327
11192109,0.1327
10907147,0.1327
10867732,0.1327
11033744,0.1327
10846539,0.1327
10851513,0.1326
11462201,0.1326
11328555,0.1326
11332281,0.1326
10936152,0.1326
10873952,0.1326
11071220,0.1326
11293690,0.1326
11175306,0.1326
11153925,0.1326
11199925,0.1326
11281442,0.1326
11018491,0.1326
10913732,0.1326
11224958,0.1326
10863102,0.1326
11199918,0.1326
11216161,0.1326
11220023,0.1326
11135656,0.1326
11399778,0.1325
10962782,0.1325
11158334,0.1325
11217398,0.1325
11045561,0.1325
10934314,0.1325
11229074,0.1325
11261097,0.1325
11228815,0.1325
10910650,0.1325
10919271,0.1325
10822225,0.1325
10910747,0.1325
11004275,0.1325
11359134,0.1325
10913147,0.1325
11251301,0.1325
10871325,0.1325
10958453,0.1324
11187297,0.1324
11424863,0.1324
11266799,0.1324
11389619,0.1324
10865653,0.1324
11011217,0.1324
11143466,0.1324
10960330,0.1324
11018300,0.1324
11263894,0.1324
10851465,0.1324
11458188,0.1324
11411373,0.1324
11322062,0.1324
11041669,0.1324
11182499,0.1324
10882796,0.1324
10917673,0.1324
11498392,0.1324
11126278,0.1324
11068729,0.1324
11141509,0.1323
11242181,0.1323
10971808,0.1323
11051345,0.1323
10906047,0.1323
11456024,0.1323
10818466,0.1323
11244348,0.1323
11012509,0.1323
11370989,0.1323
11041750,0.1323
11173264,0.1323
11364505,0.1323
11177571,0.1323
11038947,0.1323
11219864,0.1323
11384004,0.1323
10869574,0.1323
10959250,0.1323
11212646,0.1323
10972739,0.1323
11471184,0.1323
10844457,0.1323
11287193,0.1322
11257726,0.1322
10906196,0.1322
10910765,0.1322
11295028,0.1322
11203100,0.1322
11489979,0.1322
10879391,0.1322
11103419,0.1322
11158980,0.1322
11190329,0.1322
11172538,0.1322
11409331,0.1322
11017666,0.1322
11437226,0.1322
11261142,0.1322
11504547,0.1322
11130188,0.1321
11253026,0.1321
11240180,0.1321
11437121,0.1321
10886468,0.1321
11246880,0.1321
11254851,0.1321
10918285,0.1321
10977787,0.1321
11281315,0.1321
11482510,0.1321
10816999,0.1321
11414777,0.1321
10968594,0.1321
11225916,0.1321
11183334,0.1321
10930759,0.1321
11024950,0.1321
11289638,0.1321
10951233,0.1321
11169477,0.1321
11156764,0.1321
11174326,0.1321
11025065,0.1321
11341008,0.1321
11369187,0.1321
11378820,0.132
11432325,0.132
11388954,0.132
11124205,0.132
11443636,0.132
11009585,0.132
11222318,0.132
11217084,0.132
11383947,0.132
10820475,0.132
10880726,0.132
11250454,0.132
10868018,0.1319
11086688,0.1319
11007675,0.1319
10929925,0.1319
11170849,0.1319
11383978,0.1319
11444711,0.1319
10817422,0.1319
11083751,0.1319
10899827,0.1319
10811359,0.1319
11064497,0.1319
11114059,0.1319
10805260,0.1319
11164854,0.1319
11422265,0.1319
11011479,0.1319
10989852,0.1319
11039954,0.1319
10939711,0.1319
11208217,0.1319
11271726,0.1318
10846681,0.1318
10794022,0.1318
11374051,0.1318
11034909,0.1318
10981700,0.1318
10953744,0.1318
11215020,0.1318
11013800,0.1318
11400972,0.1318
11038159,0.1318
11034100,0.1318
11410065,0.1318
11203451,0.1318
11147457,0.1318
11471244,0.1318
11197588,0.1318
10979995,0.1318
10930035,0.1318
11306073,0.1318
10798720,0.1317
11089873,0.1317
10827552,0.1317
10936750,0.1317
11334215,0.1317
11333888,0.1317
11249139,0.1317
11360422,0.1317
11052696,0.1317
11108658,0.1317
11290504,0.1317
11011415,0.1317
11011361,0.1317
11264832,0.1317
10960391,0.1317
11482501,0.1317
11328571,0.1317
11255911,0.1317
10905218,0.1317
11298093,0.1317
10956545,0.1317
11039262,0.1317
11275455,0.1316
11323665,0.1316
11344478,0.1316
11306503,0.1316
10866209,0.1316
11246577,0.1316
10850154,0.1316
11030795,0.1316
11337681,0.1316
11274944,0.1316
11162568,0.1316
11366761,0.1316
11306030,0.1316
11092746,0.1316
10807197,0.1316
10850861,0.1316
11257554,0.1316
11020041,0.1316
11403106,0.1316
11065964,0.1316
11069738,0.1316
11477643,0.1316
11313535,0.1316
11444073,0.1316
11403093,0.1316
10982106,0.1316
11172265,0.1316
10968344,0.1316
10905289,0.1316
11183673,0.1316
11018299,0.1316
11499140,0.1316
10970654,0.1316
10827620,0.1316
11034051,0.1316
10804324,0.1315
11252902,0.1315
11403050,0.1315
10828737,0.1315
11219117,0.1315
11233945,0.1315
11271353,0.1315
10871909,0.1315
10996699,0.1315
10931611,0.1315
10824438,0.1315
10942497,0.1315
10931207,0.1315
10962370,0.1315
11106561,0.1315
11158519,0.1315
11389506,0.1315
10937816,0.1315
11399307,0.1315
11496396,0.1315
10982327,0.1315
10963988,0.1314
11009854,0.1314
10797782,0.1314
10978771,0.1314
10935454,0.1314
10841773,0.1314
10916164,0.1314
10803794,0.1314
11163180,0.1314
11391510,0.1314
11154198,0.1314
11493502,0.1314
11212956,0.1313
10843351,0.1313
11226052,0.1313
11253581,0.1313
11311782,0.1313
11224058,0.1313
11334294,0.1313
11491485,0.1313
10989827,0.1313
10958790,0.1313
11237403,0.1313
11020415,0.1313
11191233,0.1313
11406968,0.1313
10914013,0.1313
11456629,0.1313
11100635,0.1313
11219675,0.1313
11027979,0.1313
11203319,0.1313
11194531,0.1313
11253968,0.1313
11235888,0.1312
11243342,0.1312
11186122,0.1312
11251314,0.1312
10893506,0.1312
11268327,0.1312
11499555,0.1312
10850857,0.1312
11448485,0.1312
10953023,0.1312
11454727,0.1312
10854714,0.1312
11508139,0.1312
10886304,0.1312
11375212,0.1312
10822119,0.1312
11109328,0.1312
11315839,0.1312
10919643,0.1312
11060233,0.1312
11233540,0.1312
11325001,0.1312
11197609,0.1311
11274660,0.1311
11332004,0.1311
11418874,0.1311
11340805,0.1311
11119446,0.1311
11053052,0.1311
10894181,0.1311
11357893,0.1311
11392394,0.1311
11402965,0.1311
11321053,0.1311
10916129,0.1311
11295901,0.1311
10840456,0.1311
10956710,0.1311
10822259,0.1311
11189827,0.1311
11015650,0.1311
11072099,0.1311
11232896,0.1311
11101411,0.1311
11272188,0.1311
11327384,0.131
11221922,0.131
11383807,0.131
11305914,0.131
11143493,0.131
10895899,0.131
10871740,0.131
10866741,0.131
11371181,0.131
11083798,0.131
11175733,0.131
11305703,0.131
11242643,0.131
11088343,0.131
11091743,0.131
11264643,0.131
10913500,0.131
11499258,0.131
11253721,0.131
11134855,0.1309
10939968,0.1309
11344494,0.1309
11451151,0.1309
11492740,0.1309
11385434,0.1309
11392384,0.1309
11362185,0.1309
11498667,0.1309
11189322,0.1309
11443650,0.1309
11234104,0.1309
11046010,0.1309
10816483,0.1309
11488852,0.1309
10980796,0.1309
11216066,0.1309
10834995,0.1309
11028891,0.1309
11198539,0.1309
10932789,0.1309
11215714,0.1309
11193335,0.1309
11478385,0.1309
11004482,0.1309
11248874,0.1308
11256574,0.1308
11275461,0.1308
11048740,0.1308
10949215,0.1308
11408665,0.1308
11392322,0.1308
11179831,0.1308
11404559,0.1308
11034834,0.1308
11266262,0.1308
10795003,0.1308
10804271,0.1308
11393418,0.1308
10882685,0.1308
11332313,0.1308
11030865,0.1308
11255429,0.1308
11208995,0.1308
11452527,0.1308
10976021,0.1308
11188503,0.1307
10820135,0.1307
11324915,0.1307
11193828,0.1307
11480997,0.1307
11078246,0.1307
11283346,0.1307
10996396,0.1307
11489475,0.1307
11180811,0.1307
11408470,0.1307
11205275,0.1307
11222282,0.1307
11334227,0.1307
10966530,0.1307
11436877,0.1307
11026388,0.1307
11236455,0.1307
11038447,0.1307
11175933,0.1306
11340145,0.1306
11434400,0.1306
11201353,0.1306
11246485,0.1306
10853854,0.1306
11126214,0.1306
11413718,0.1306
11413418,0.1306
11348293,0.1306
11299280,0.1306
10949075,0.1306
10997551,0.1306
11014475,0.1306
11316885,0.1306
11465351,0.1305
10959806,0.1305
11189854,0.1305
11442741,0.1305
10839317,0.1305
11213387,0.1305
11455437,0.1305
11290711,0.1305
10927981,0.1305
11036869,0.1305
10878302,0.1305
10805768,0.1305
10967943,0.1305
10912376,0.1305
11037842,0.1305
11305590,0.1305
10900411,0.1305
11249868,0.1305
10837505,0.1305
11329005,0.1305
10896976,0.1305
11376993,0.1305
11253167,0.1305
10989622,0.1305
11023463,0.1305
11248447,0.1305
11093545,0.1305
11241179,0.1305
10906004,0.1305
11242656,0.1305
11301213,0.1305
11291275,0.1304
10906005,0.1304
11364934,0.1304
11016312,0.1304
11146964,0.1304
11031476,0.1304
10933406,0.1304
11465494,0.1304
10994504,0.1304
11251002,0.1304
11396229,0.1304
11042272,0.1304
11415773,0.1304
11418480,0.1304
11464121,0.1304
11452654,0.1304
10864522,0.1304
10858575,0.1304
11292844,0.1303
11237250,0.1303
11381604,0.1303
11003447,0.1303
10962603,0.1303
11262222,0.1303
10988535,0.1303
10917293,0.1303
11269535,0.1303
10928467,0.1303
11373267,0.1303
11443777,0.1303
11364178,0.1303
11164313,0.1303
11199534,0.1303
11197841,0.1303
11176819,0.1303
11001656,0.1303
11216281,0.1303
10917730,0.1303
10844047,0.1303
11199706,0.1302
11377806,0.1302
11067697,0.1302
11300267,0.1302
10965246,0.1302
10805366,0.1302
11365897,0.1302
11100401,0.1302
11452643,0.1302
10831980,0.1302
11436448,0.1302
11455362,0.1302
11186346,0.1302
10803188,0.1302
11178194,0.1302
11249490,0.1302
11181740,0.1302
11254390,0.1302
11252593,0.1302
11307143,0.1302
11222472,0.1302
10831982,0.1302
11186617,0.1302
11222322,0.1302
10831971,0.1302
10961692,0.1301
10851752,0.1301
11388539,0.1301
11416567,0.1301
11461405,0.1301
11321060,0.1301
11328772,0.1301
11320984,0.1301
10794068,0.1301
10996064,0.1301
10800038,0.1301
11228133,0.1301
11324892,0.1301
10891108,0.1301
11279485,0.1301
10947309,0.1301
11235884,0.1301
11382680,0.1301
10878454,0.1301
11235742,0.1301
10927829,0.13
11065155,0.13
11003036,0.13
10846712,0.13
11217505,0.13
11413702,0.13
11372453,0.13
11407871,0.13
11450606,0.13
11436954,0.13
10970403,0.13
10843411,0.13
11495191,0.13
11153905,0.13
11265025,0.13
11263937,0.13
10944459,0.13
11505584,0.13
11402702,0.13
11472005,0.13
11273705,0.13
11391293,0.13
11211947,0.13
11262482,0.1299
10943534,0.1299
11484687,0.1299
11252102,0.1299
10844850,0.1299
11026736,0.1299
11351049,0.1299
11019879,0.1299
10839969,0.1299
11208590,0.1299
11187551,0.1299
10916501,0.1299
10821026,0.1299
11506963,0.1299
11024990,0.1299
11235853,0.1299
10800486,0.1299
11324701,0.1299
11334300,0.1299
10971094,0.1299
11390379,0.1299
11036578,0.1298
11196949,0.1298
11349187,0.1298
11374082,0.1298
11215785,0.1298
11306769,0.1298
10854403,0.1298
11389447,0.1298
11400697,0.1298
11152157,0.1298
11041048,0.1298
10837448,0.1298
11224777,0.1298
10990873,0.1298
11400506,0.1298
11010368,0.1298
11507132,0.1298
11254455,0.1298
11274012,0.1298
11244284,0.1297
10891977,0.1297
11275853,0.1297
11222828,0.1297
10817507,0.1297
11235157,0.1297
11008989,0.1297
11257095,0.1297
11288617,0.1297
11336725,0.1297
11011735,0.1297
11385166,0.1297
10969277,0.1297
11436676,0.1297
11187181,0.1297
11009819,0.1296
11425579,0.1296
11237819,0.1296
10862843,0.1296
11387569,0.1296
11382893,0.1296
10797413,0.1296
11193267,0.1296
10961434,0.1296
11123090,0.1296
11293542,0.1296
11241676,0.1296
10916866,0.1296
10858859,0.1296
10821240,0.1296
10819625,0.1296
10817813,0.1296
11035566,0.1296
11436529,0.1295
10886121,0.1295
11042674,0.1295
11445663,0.1295
11259818,0.1295
11244316,0.1295
11235858,0.1295
11324475,0.1295
11079080,0.1295
11219945,0.1295
11324390,0.1295
11428065,0.1295
10996550,0.1295
11313841,0.1295
11236293,0.1295
11362072,0.1295
11463956,0.1295
10905287,0.1295
11132230,0.1295
11047054,0.1295
11308444,0.1295
10887696,0.1295
11240716,0.1295
10838051,0.1295
11325433,0.1295
10811486,0.1295
10840707,0.1294
11178061,0.1294
11381763,0.1294
10923647,0.1294
11410553,0.1294
10851742,0.1294
11198426,0.1294
11256402,0.1294
11022710,0.1294
11208380,0.1294
11255504,0.1294
11266478,0.1294
10966701,0.1294
11196843,0.1294
11229863,0.1294
10803857,0.1294
10934696,0.1294
11486155,0.1294
11298242,0.1294
11001031,0.1294
10821462,0.1294
10960187,0.1293
11222226,0.1293
10855475,0.1293
10960593,0.1293
11101896,0.1293
11245787,0.1293
10798444,0.1293
10839584,0.1293
10972590,0.1293
11011642,0.1293
10950909,0.1293
10814228,0.1293
11445005,0.1292
10991623,0.1292
10929143,0.1292
11202998,0.1292
11334708,0.1292
11427237,0.1292
11204049,0.1292
11456909,0.1292
11142699,0.1292
11043843,0.1292
11253327,0.1292
11034895,0.1292
11383274,0.1292
10861495,0.1292
11221851,0.1292
11242391,0.1292
11026207,0.1291
11305461,0.1291
11404641,0.1291
11287590,0.1291
11010570,0.1291
11268475,0.1291
11215421,0.1291
11062501,0.1291
11206489,0.1291
11456323,0.1291
10885875,0.1291
11050729,0.129
11268072,0.129
10980499,0.129
11032346,0.129
11373659,0.129
11347087,0.129
10825218,0.129
10994342,0.129
10854922,0.129
11313262,0.129
11108082,0.129
11375353,0.129
11246345,0.129
11128744,0.129
11271390,0.129
10824654,0.129
11075700,0.129
11196004,0.129
11186865,0.1289
11464458,0.1289
11409145,0.1289
11238863,0.1289
11322410,0.1289
11004393,0.1289
11423254,0.1289
11026224,0.1289
10937583,0.1289
11463113,0.1289
11380125,0.1289
11300203,0.1289
10837034,0.1289
11216533,0.1289
10929061,0.1289
11029749,0.1289
11084112,0.1289
11310206,0.1289
10903728,0.1288
11273886,0.1288
11365674,0.1288
11389582,0.1288
11228569,0.1288
11384309,0.1288
11277681,0.1288
10811831,0.1288
10823795,0.1288
11315221,0.1288
11040064,0.1288
10908028,0.1288
11367463,0.1288
11266865,0.1288
11389891,0.1288
10827872,0.1288
11214211,0.1288
11398070,0.1288
11456699,0.1288
11128502,0.1288
10896627,0.1288
11105318,0.1288
10925752,0.1288
11004016,0.1288
11218807,0.1288
11220393,0.1288
11221411,0.1288
11395709,0.1288
10857262,0.1288
11454340,0.1288
11438019,0.1288
11487136,0.1288
10846047,0.1288
11488096,0.1288
11322400,0.1288
11344046,0.1288
10893390,0.1288
11412338,0.1288
10854153,0.1287
11051983,0.1287
10891970,0.1287
10974053,0.1287
11336217,0.1287
11276958,0.1287
11416039,0.1287
10974287,0.1287
11084213,0.1287
10950286,0.1287
10961358,0.1287
11218063,0.1287
11375189,0.1287
11404675,0.1287
11223033,0.1287
11044654,0.1287
11439205,0.1287
11023541,0.1287
11330173,0.1287
11251108,0.1287
10793270,0.1287
10819241,0.1286
11359101,0.1286
10820380,0.1286
11388916,0.1286
11195066,0.1286
11216898,0.1286
11051341,0.1286
11027294,0.1286
11216232,0.1286
10860558,0.1286
11297837,0.1286
10889181,0.1286
11039901,0.1286
11226266,0.1286
11280161,0.1286
11454432,0.1286
10940808,0.1286
11207489,0.1286
10891526,0.1286
11229684,0.1286
10962000,0.1286
11510579,0.1285
11051501,0.1285
11045452,0.1285
11299565,0.1285
11198849,0.1285
11296927,0.1285
11224511,0.1285
11367321,0.1285
10866827,0.1285
11021656,0.1285
11398067,0.1285
11358730,0.1285
11313354,0.1285
10961060,0.1285
11236276,0.1285
11146244,0.1285
11143657,0.1285
11273205,0.1285
11458471,0.1285
10943155,0.1284
11491041,0.1284
11140831,0.1284
11290038,0.1284
11411003,0.1284
11010544,0.1284
11406568,0.1284
11438206,0.1284
10910746,0.1284
10910667,0.1284
11043192,0.1284
10907502,0.1284
10893427,0.1284
11252472,0.1284
11076911,0.1284
10868779,0.1284
11049135,0.1284
11047262,0.1284
11016783,0.1284
11315771,0.1284
11187852,0.1284
11313859,0.1284
11116414,0.1284
10893435,0.1284
11178974,0.1284
10861312,0.1284
11308488,0.1284
10952627,0.1284
11297766,0.1284
11115595,0.1283
11398285,0.1283
11217716,0.1283
11009552,0.1283
10995472,0.1283
11272498,0.1283
11249983,0.1283
11274305,0.1283
11487246,0.1283
11028397,0.1283
10879169,0.1283
10868856,0.1283
11017595,0.1283
11265823,0.1283
11139506,0.1283
11201599,0.1283
11191970,0.1283
11390328,0.1283
11016473,0.1283
10820327,0.1283
11391545,0.1282
11272037,0.1282
11338199,0.1282
11497854,0.1282
10990863,0.1282
11333543,0.1282
11159990,0.1282
10811442,0.1282
11439937,0.1282
10879890,0.1282
11363430,0.1282
11449056,0.1282
11139248,0.1282
11049133,0.1282
11288887,0.1281
11019625,0.1281
10934117,0.1281
10921356,0.1281
11240240,0.1281
11327722,0.1281
11450335,0.1281
11265960,0.1281
11275022,0.1281
11235324,0.1281
11386154,0.1281
11009491,0.1281
10956192,0.1281
11396778,0.1281
11279246,0.1281
10901569,0.1281
11079856,0.1281
11154491,0.1281
11160790,0.128
11385820,0.128
10903572,0.128
11273063,0.128
10960183,0.128
11468866,0.128
11020390,0.128
11349268,0.128
11373583,0.128
11212421,0.128
10953814,0.128
11241569,0.128
11326907,0.128
11191941,0.128
11058126,0.128
10877775,0.128
11222846,0.128
10913081,0.128
11170620,0.1279
11267397,0.1279
11028035,0.1279
10830769,0.1279
10975828,0.1279
10855642,0.1279
11108041,0.1279
11266838,0.1279
10968838,0.1279
11018073,0.1279
11495571,0.1279
11247204,0.1279
11222328,0.1279
10987595,0.1279
11215123,0.1279
11295310,0.1279
11046916,0.1279
11427896,0.1279
11438954,0.1279
11224108,0.1279
11025617,0.1279
11215235,0.1279
11059395,0.1279
11298661,0.1278
10928772,0.1278
11244536,0.1278
11487011,0.1278
11235192,0.1278
10897447,0.1278
11391107,0.1278
11393195,0.1278
11240456,0.1278
11369922,0.1278
11438921,0.1278
11342271,0.1278
11280329,0.1278
11016995,0.1278
11498512,0.1278
11488641,0.1278
11247851,0.1278
10872292,0.1278
11189647,0.1277
11477777,0.1277
11419720,0.1277
10968413,0.1277
11436075,0.1277
10976643,0.1277
11243890,0.1277
10984711,0.1277
11247567,0.1277
11220297,0.1277
11006775,0.1277
11000426,0.1277
10910587,0.1277
11453940,0.1277
11286721,0.1277
11357298,0.1277
10888698,0.1277
11435513,0.1277
10929423,0.1277
11447118,0.1277
11125442,0.1277
11229320,0.1277
11042159,0.1277
11047063,0.1277
11187195,0.1276
11346267,0.1276
11335592,0.1276
10975462,0.1276
11307593,0.1276
10965093,0.1276
11321406,0.1276
11391127,0.1276
11218525,0.1276
11415812,0.1276
11275404,0.1276
11265560,0.1276
11401023,0.1276
11013918,0.1276
11464855,0.1276
11103542,0.1276
10890811,0.1276
11187448,0.1276
10864551,0.1276
11269486,0.1276
10872933,0.1276
11055854,0.1276
11412192,0.1276
11441745,0.1275
11384018,0.1275
10819728,0.1275
10932804,0.1275
11396646,0.1275
11333191,0.1275
11458769,0.1275
10917376,0.1275
11360346,0.1275
10939354,0.1275
10894704,0.1275
11255952,0.1275
10966612,0.1275
10880732,0.1275
11186603,0.1275
11410452,0.1275
11380409,0.1275
10963698,0.1275
10983471,0.1275
11369156,0.1274
10845751,0.1274
10989354,0.1274
10894191,0.1274
11111334,0.1274
11505632,0.1274
10839747,0.1274
10941746,0.1274
11449833,0.1274
11315471,0.1274
11204934,0.1274
11191003,0.1274
11479299,0.1274
10905284,0.1274
11423884,0.1274
11378241,0.1274
11440802,0.1274
11175481,0.1274
11153951,0.1274
10921336,0.1274
11447786,0.1274
11047424,0.1273
10994462,0.1273
10957430,0.1273
10899770,0.1273
11225168,0.1273
10997552,0.1273
11443181,0.1273
11179376,0.1273
11475581,0.1273
11506165,0.1273
11323075,0.1273
11087604,0.1273
11256516,0.1273
10993675,0.1273
11357117,0.1273
10950108,0.1273
11461652,0.1273
11230642,0.1273
11117184,0.1273
10922792,0.1273
10971921,0.1273
10890708,0.1273
11061597,0.1273
10912323,0.1273
11032182,0.1273
11322797,0.1273
11408963,0.1273
11367987,0.1272
11016345,0.1272
11313478,0.1272
11371002,0.1272
11143861,0.1272
10987446,0.1272
11151924,0.1272
11279816,0.1272
11398093,0.1272
11469858,0.1272
11017021,0.1272
11264470,0.1272
11259929,0.1272
11453104,0.1272
10836005,0.1272
11024964,0.1272
10952793,0.1272
10899255,0.1272
11448568,0.1272
11198171,0.1272
11366646,0.1272
10969168,0.1272
11290787,0.1271
11085065,0.1271
11189638,0.1271
10817401,0.1271
11414070,0.1271
11174081,0.1271
11234170,0.1271
11184801,0.1271
11217858,0.1271
11464783,0.1271
10868076,0.1271
10944819,0.1271
11221270,0.1271
11487245,0.1271
10989055,0.1271
11498049,0.1271
10820706,0.1271
11249184,0.1271
11018625,0.1271
11307624,0.1271
11376964,0.1271
11238179,0.1271
11251666,0.1271
11258550,0.1271
11338766,0.127
11211140,0.127
10946620,0.127
10946622,0.127
